time_period,time_identifier,geographic_level,country_code,country_name,version,establishment_type,breakdown,gender,ethnicity_major,ethnicity_minor,free_school_meals,sen_status,primary_need,all_primary_need,sen_description,disadvantage,first_language,admission_type,religious_denomination,t_schools,t_pupils,t_att8,avg_att8,t_entbasics,pt_entbasics,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebacc_95,pt_ebacc_95,t_ebacc_94,pt_ebacc_94,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_ci_low,p8score_ci_upp
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,SEN status,Total,Total,Total,Total,SEN Supp,Total,Total,Total,Total,Total,selective schools,Total,155,1373,89549.77,65.2,1358,98.9,1155,84.1,1297,94.5,847,61.7,559,40.7,697,50.8,8196.82,5.97,1232,292.829,0.24,0.17,0.31
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnic major,Girls,Asian,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in highly selective areas,Total,132,1073,54287.25,50.6,1069,99.6,520,48.5,762,71,463,43.2,188,17.5,275,25.6,4667.88,4.35,973,652.77,0.67,0.59,0.75
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,Disadvantage,Boys,Total,Total,Total,Total,Total,Total,Total,Disadvantaged all other,Total,selective schools,Total,104,11132,787634.78,70.8,11121,99.9,10296,92.5,10973,98.6,8595,77.2,6381,57.3,7579,68.1,74424.91,6.69,10065,4275.656,0.42,0.4,0.45
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,SEN status,Total,Total,Total,Total,SEN Supp,Total,Total,Total,Total,Total,non-selective schools in other areas,Total,2803,50974,1628784.91,32,49232,96.6,7894,15.5,15875,31.1,8190,16.1,1714,3.4,2984,5.9,132274.91,2.59,49268,-21149.607,-0.43,-0.44,-0.42
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnic major,Total,White,Total,Total,Total,Total,Total,Total,Total,Total,non-selective schools in other areas,Total,2804,354636,16474043.12,46.5,349699,98.6,149191,42.1,230075,64.9,131831,37.2,53403,15.1,80730,22.8,1425189.32,4.02,342339,-30599.654,-0.09,-0.09,-0.09
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,SEN status,Total,Total,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,selective schools,Total,54,68,3972.5,58.4,64,94.1,50,73.5,54,79.4,24,35.3,18,26.5,23,33.8,352.5,5.18,68,-18.382,-0.27,-0.58,0.03
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,Disadvantage,Boys,Total,Total,Total,Total,Total,Total,Total,Disadvantaged all other,Total,non-selective schools in highly selective areas,Total,194,12525,532794.65,42.5,12402,99,4211,33.6,7516,60,3484,27.8,772,6.2,1474,11.8,44846.95,3.58,11865,-2679.421,-0.23,-0.25,-0.2
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,SEN status,Boys,Total,Total,Total,No SEN,Total,Total,Total,Total,Total,non-selective schools in other areas,Total,2680,201927,9499374.48,47,199963,99,89309,44.2,136800,67.7,76735,38,27875,13.8,43047,21.3,831121.75,4.12,190164,-34324.986,-0.18,-0.19,-0.17
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,SEN status,Girls,Total,Total,Total,SEN Supp,Total,Total,Total,Total,Total,non-selective schools in highly selective areas,Total,189,1624,51220.5,31.5,1579,97.2,187,11.5,463,28.5,276,17,39,2.4,76,4.7,4029.98,2.48,1587,-520.461,-0.33,-0.39,-0.26
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,SEN status,Total,Total,Total,Total,SEN Supp,Total,Total,Total,Total,Total,non-selective schools in highly selective areas,Total,208,4110,123471.13,30,3981,96.9,455,11.1,1110,27,551,13.4,66,1.6,146,3.6,9812.48,2.39,3990,-2219.017,-0.56,-0.6,-0.52
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,SEN status,Total,Total,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,non-selective schools in other areas,Total,2418,8926,225844.63,25.3,7770,87,969,10.9,1928,21.6,748,8.4,198,2.2,335,3.8,18164.36,2.03,8648,-4667.863,-0.54,-0.57,-0.51
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,SEN status,Boys,Total,Total,Total,No SEN,Total,Total,Total,Total,Total,non-selective schools in highly selective areas,Total,194,13866,590305.9,42.6,13730,99,4640,33.5,8351,60.2,3865,27.9,841,6.1,1613,11.6,49602.58,3.58,13147,-3989.552,-0.3,-0.33,-0.28
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,SEN status,Total,Total,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,non-selective schools in highly selective areas,Total,186,808,20349.25,25.2,732,90.6,68,8.4,152,18.8,41,5.1,10,1.2,16,2,1599.18,1.98,791,-436.602,-0.55,-0.64,-0.46
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Boys,Total,Total,Total,Total,Total,Total,Total,Total,English,non-selective schools in highly selective areas,Total,194,14874,591045.38,39.7,14650,98.5,4290,28.8,7965,53.5,3533,23.8,712,4.8,1401,9.4,49081.8,3.3,14503,-6309.186,-0.44,-0.46,-0.41
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,SEN status,Girls,Total,Total,Total,SEN State EHC,Total,Total,Total,Total,Total,Total,Total,1595,2694,63184,23.5,2266,84.1,249,9.2,460,17.1,243,9,87,3.2,121,4.5,4902.85,1.82,2616,-1275.352,-0.49,-0.54,-0.44
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,Free school meals,Girls,Total,Total,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,3047,226831,11736679.39,51.7,224756,99.1,114659,50.5,165006,72.7,110959,48.9,53266,23.5,75590,33.3,1030993.29,4.55,214510,69427.309,0.32,0.32,0.33
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Total,English,Total,Total,3030,218032,10881833.76,49.9,215752,99,102942,47.2,151794,69.6,97153,44.6,45360,20.8,65146,29.9,944721.51,4.33,212623,34864.013,0.16,0.16,0.17
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,Free school meals,Girls,Total,Total,FSM,Total,Total,Total,Total,Total,Total,Total,Total,2991,36190,1414267.01,39.1,35157,97.1,9340,25.8,16998,47,11145,30.8,3151,8.7,5305,14.7,117812.67,3.26,34685,-8152.93,-0.24,-0.25,-0.22
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,Total,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,3047,263021,13150946.4,50,259913,98.8,123999,47.1,182004,69.2,122104,46.4,56417,21.4,80895,30.8,1148805.96,4.37,249195,61274.379,0.25,0.24,0.25
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Total,Total,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Total,3048,88864,4283297.28,48.2,87182,98.1,39438,44.4,57255,64.4,44539,50.1,18194,20.5,26344,29.6,384659.07,4.33,71672,36310.396,0.51,0.5,0.52
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,Total,Boys,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,2996,268903,12155629.93,45.2,264601,98.4,110570,41.1,168626,62.7,94879,35.3,36431,13.5,54444,20.2,1060170.77,3.94,253794,-57256.642,-0.23,-0.23,-0.22
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,3209,531924,25306576.33,47.6,524514,98.6,234569,44.1,350630,65.9,216983,40.8,92848,17.5,135339,25.4,2208976.73,4.15,502989,4017.737,0.01,0,0.01
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,Free school meals,Total,Total,Total,FSM,Total,Total,Total,Total,Total,Total,Total,Total,3184,71783,2649258.84,36.9,69459,96.8,17115,23.8,31496,43.9,19125,26.6,4879,6.8,8438,11.8,221327.01,3.08,68593,-30874.338,-0.45,-0.46,-0.44
201819,Academic year,National,E92000001,England,Final,All state-funded,Primary need,Boys,Total,Total,Total,Total,Autistic Spectrum Disorder,All primary need,Total,Total,Total,Total,Total,2527,7590,211028.63,27.8,5459,71.9,1487,19.6,2484,32.7,977,12.9,345,4.5,543,7.2,17794.43,2.34,7277,-5673.953,-0.78,-0.81,-0.75
201819,Academic year,National,E92000001,England,Final,All state-funded,Primary need,Girls,Total,Total,Total,Total,Physical Disability,All primary need,Total,Total,Total,Total,Total,757,1000,34472.13,34.5,840,84,253,25.3,406,40.6,245,24.5,94,9.4,146,14.6,2896.69,2.9,949,-325.926,-0.34,-0.43,-0.26
201819,Academic year,National,E92000001,England,Final,All state-funded,Primary need,Girls,Total,Total,Total,Total,Moderate Learning Difficulty,All primary need,Total,Total,Total,Total,Total,2132,6603,153929.64,23.3,5630,85.3,328,5,868,13.1,782,11.8,78,1.2,149,2.3,11716.24,1.77,6363,-2496.246,-0.39,-0.42,-0.36
201819,Academic year,National,E92000001,England,Final,All state-funded,Primary need,Boys,Total,Total,Total,Total,Physical Disability,All primary need,Total,Total,Total,Total,Total,950,1313,42304.75,32.2,1083,82.5,310,23.6,523,39.8,226,17.2,76,5.8,120,9.1,3564.21,2.71,1262,-729.257,-0.58,-0.65,-0.51
201819,Academic year,National,E92000001,England,Final,All state-funded,Primary need,Boys,Total,Total,Total,Total,Profound & Multiple Learning Difficulty,All primary need,Total,Total,Total,Total,Total,181,311,491.25,1.6,22,7.1,2,0.6,3,1,2,0.6,0,0,1,0.3,37.49,0.12,288,-413.722,-1.44,-1.58,-1.29
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Girls,Total,Total,Total,Total,Total,Total,Total,Total,Other than English,Total,Total,2696,43867,2230341.51,50.8,43187,98.4,20751,47.3,29687,67.7,24667,56.2,10927,24.9,15566,35.5,200798.13,4.58,35634,27154.132,0.76,0.75,0.78
201819,Academic year,National,E92000001,England,Final,All state-funded,Primary need,Boys,Total,Total,Total,Total,Multi-Sensory Impairment,All primary need,Total,Total,Total,Total,Total,62,79,3046.75,38.6,68,86.1,25,31.6,37,46.8,16,20.3,6,7.6,10,12.7,261.84,3.31,75,-25.215,-0.34,-0.63,-0.05
201819,Academic year,National,E92000001,England,Final,All state-funded,Primary need,Boys,Total,Total,Total,Total,Visual Impairment,All primary need,Total,Total,Total,Total,Total,453,534,19563.25,36.6,493,92.3,150,28.1,243,45.5,126,23.6,37,6.9,62,11.6,1657.82,3.1,515,-214.908,-0.42,-0.53,-0.31
201819,Academic year,National,E92000001,England,Final,All state-funded,Primary need,Girls,Total,Total,Total,Total,Other Difficulty/Disability,All primary need,Total,Total,Total,Total,Total,867,1767,60007.25,34,1660,93.9,338,19.1,613,34.7,384,21.7,108,6.1,167,9.5,4898.65,2.77,1677,-421.341,-0.25,-0.31,-0.19
201819,Academic year,National,E92000001,England,Final,All state-funded,Primary need,Girls,Total,Total,Total,Total,Hearing Impairment,All primary need,Total,Total,Total,Total,Total,667,855,34857,40.8,796,93.1,287,33.6,446,52.2,273,31.9,112,13.1,173,20.2,2949.82,3.45,830,35.852,0.04,-0.04,0.13
201819,Academic year,National,E92000001,England,Final,All state-funded,Primary need,Girls,Total,Total,Total,Total,"Speech, Language and Communications Needs",All primary need,Total,Total,Total,Total,Total,1340,2314,58824.5,25.4,1976,85.4,211,9.1,445,19.2,340,14.7,51,2.2,105,4.5,4627.37,2,2214,-630.834,-0.28,-0.34,-0.23
201819,Academic year,National,E92000001,England,Final,All state-funded,Primary need,Boys,Total,Total,Total,Total,"Speech, Language and Communications Needs",All primary need,Total,Total,Total,Total,Total,2067,4941,128252,26,4298,87,503,10.2,1057,21.4,598,12.1,97,2,186,3.8,10428.88,2.11,4748,-2412.875,-0.51,-0.54,-0.47
201819,Academic year,National,E92000001,England,Final,All state-funded,Primary need,Boys,Total,Total,Total,Total,Other Difficulty/Disability,All primary need,Total,Total,Total,Total,Total,1065,2459,79694.75,32.4,2328,94.7,468,19,861,35,426,17.3,103,4.2,174,7.1,6661.24,2.71,2346,-1207.914,-0.51,-0.57,-0.46
201819,Academic year,National,E92000001,England,Final,All state-funded,Primary need,Boys,Total,Total,Total,Total,"social, emotional and mental health (SEMH)",All primary need,Total,Total,Total,Total,Total,2684,9996,232668.63,23.3,8266,82.7,987,9.9,2163,21.6,978,9.8,172,1.7,322,3.2,18815.62,1.88,9624,-13147.74,-1.37,-1.39,-1.34
201819,Academic year,National,E92000001,England,Final,All state-funded,Primary need,Boys,Total,Total,Total,Total,No primary need,No primary need,Total,Total,Total,Total,Total,2995,227623,10891988.41,47.9,225286,99,104379,45.9,156323,68.7,89352,39.3,35215,15.5,52376,23,956472.24,4.2,213950,-34967.774,-0.16,-0.17,-0.16
201819,Academic year,National,E92000001,England,Final,All state-funded,Primary need,Total,Total,Total,Total,Total,Multi-Sensory Impairment,All primary need,Total,Total,Total,Total,Total,94,126,4660.75,37,107,84.9,39,31,56,44.4,31,24.6,14,11.1,19,15.1,399.51,3.17,121,-28.664,-0.24,-0.47,-0.01
201819,Academic year,National,E92000001,England,Final,All state-funded,Primary need,Total,Total,Total,Total,Total,"Speech, Language and Communications Needs",All primary need,Total,Total,Total,Total,Total,2481,7255,187076.5,25.8,6274,86.5,714,9.8,1502,20.7,938,12.9,148,2,291,4,15056.25,2.08,6962,-3043.709,-0.44,-0.47,-0.41
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,First language,Boys,Total,Total,Total,Total,Total,Total,Total,Total,English,Total,Total,2978,222582,10063902.91,45.2,219531,98.6,91573,41.1,140531,63.1,74728,33.6,29073,13.1,43524,19.6,872971.16,3.92,216721,-65367.331,-0.3,-0.31,-0.3
201819,Academic year,National,E92000001,England,Final,All state-funded,Primary need,Boys,Total,Total,Total,Total,SEN support but NSA,All primary need,Total,Total,Total,Total,Total,322,822,26113,31.8,807,98.2,121,14.7,263,32,125,15.2,15,1.8,40,4.9,2153.55,2.62,772,-442.908,-0.57,-0.66,-0.48
201819,Academic year,National,E92000001,England,Final,All state-funded,Primary need,Total,Total,Total,Total,Total,"social, emotional and mental health (SEMH)",All primary need,Total,Total,Total,Total,Total,3059,15092,395808.88,26.2,12845,85.1,1966,13,3993,26.5,1974,13.1,473,3.1,789,5.2,32085.93,2.13,14577,-17325.458,-1.19,-1.21,-1.17
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,Ethnic major,Girls,Black,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,1802,15504,761798.18,49.1,15360,99.1,6661,43,10120,65.3,8523,55,3187,20.6,4911,31.7,67453.54,4.35,13604,6112.162,0.45,0.43,0.47
201819,Academic year,National,E92000001,England,Final,All state-funded,Primary need,Girls,Total,Total,Total,Total,"social, emotional and mental health (SEMH)",All primary need,Total,Total,Total,Total,Total,1941,5096,163140.25,32,4579,89.9,979,19.2,1830,35.9,996,19.5,301,5.9,467,9.2,13270.31,2.6,4953,-4177.718,-0.84,-0.88,-0.81
201819,Academic year,National,E92000001,England,Final,All state-funded,Primary need,Total,Total,Total,Total,Total,Other Difficulty/Disability,All primary need,Total,Total,Total,Total,Total,1478,4226,139702,33.1,3988,94.4,806,19.1,1474,34.9,810,19.2,211,5,341,8.1,11559.89,2.74,4023,-1629.255,-0.4,-0.44,-0.37
201819,Academic year,National,E92000001,England,Final,All state-funded,Primary need,Girls,Total,Total,Total,Total,Severe Learning Difficulty,All primary need,Total,Total,Total,Total,Total,426,805,1947.5,2.4,85,10.6,3,0.4,7,0.9,5,0.6,1,0.1,3,0.4,133.01,0.17,748,-1050.029,-1.4,-1.5,-1.31
201819,Academic year,National,E92000001,England,Final,All state-funded,Primary need,Girls,Total,Total,Total,Total,No primary need,No primary need,Total,Total,Total,Total,Total,3048,238037,12322502.73,51.8,236086,99.2,119598,50.2,173890,73.1,117230,49.2,55068,23.1,78762,33.1,1082096.41,4.55,225034,67204.627,0.3,0.29,0.3
201819,Academic year,National,E92000001,England,Final,All state-funded,Primary need,Total,Total,Total,Total,Total,Physical Disability,All primary need,Total,Total,Total,Total,Total,1433,2313,76776.88,33.2,1923,83.1,563,24.3,929,40.2,471,20.4,170,7.3,266,11.5,6460.9,2.79,2211,-1055.183,-0.48,-0.53,-0.42
201819,Academic year,National,E92000001,England,Final,All state-funded,Primary need,Girls,Total,Total,Total,Total,Autistic Spectrum Disorder,All primary need,Total,Total,Total,Total,Total,1282,1943,59031.76,30.4,1431,73.6,456,23.5,706,36.3,376,19.4,165,8.5,243,12.5,4916.9,2.53,1879,-1228.886,-0.65,-0.71,-0.6
201819,Academic year,National,E92000001,England,Final,All state-funded,Primary need,Boys,Total,Total,Total,Total,Hearing Impairment,All primary need,Total,Total,Total,Total,Total,673,860,31288.5,36.4,780,90.7,215,25,381,44.3,206,24,62,7.2,92,10.7,2647.22,3.08,825,-295.37,-0.36,-0.45,-0.27
201819,Academic year,National,E92000001,England,Final,All state-funded,Primary need,Total,Total,Total,Total,Total,SEN support but NSA,All primary need,Total,Total,Total,Total,Total,468,1496,48704,32.6,1467,98.1,215,14.4,468,31.3,268,17.9,34,2.3,87,5.8,3971.35,2.65,1421,-509.862,-0.36,-0.43,-0.29
201819,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Total,Other,Any other ethnic group,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,1860,7219,353244.65,48.9,6966,96.5,3360,46.5,4807,66.6,3825,53,1690,23.4,2393,33.1,32215.95,4.46,5608,3115.098,0.56,0.52,0.59
201819,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Total,Mixed,White and Asian,FSM,Total,Total,Total,Total,Total,Total,Total,Total,672,847,32952.76,38.9,810,95.6,227,26.8,411,48.5,247,29.2,77,9.1,124,14.6,2780.58,3.28,798,-232.746,-0.29,-0.38,-0.2
201819,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Total,White,White British,FSM,Total,Total,Total,Total,Total,Total,Total,Total,3729,47358,1504457.41,31.8,42988,90.8,8362,17.7,16979,35.9,8335,17.6,1768,3.7,3289,6.9,122406.94,2.58,46679,-36565.571,-0.78,-0.79,-0.77
201819,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Total,Other,Any other ethnic group,FSM,Total,Total,Total,Total,Total,Total,Total,Total,894,2388,101221.55,42.4,2240,93.8,811,34,1309,54.8,1088,45.6,359,15,567,23.7,9086.83,3.81,1834,630.498,0.34,0.29,0.4
201819,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Total,Mixed,Any other mixed background,FSM,Total,Total,Total,Total,Total,Total,Total,Total,1142,1886,74105.25,39.3,1763,93.5,536,28.4,924,49,639,33.9,187,9.9,304,16.1,6335.13,3.36,1737,-534.413,-0.31,-0.37,-0.25
201819,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Total,White,Gypsy/Roma,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,380,825,16632.75,20.2,689,83.5,56,6.8,119,14.4,99,12,11,1.3,22,2.7,1297.94,1.57,544,-380.202,-0.7,-0.81,-0.59
201819,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Girls,Mixed,White and Black African,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,887,1288,67657.76,52.5,1274,98.9,616,47.8,909,70.6,711,55.2,325,25.2,479,37.2,6026.32,4.68,1160,482.026,0.42,0.34,0.49
201819,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Total,Asian,Indian,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,1879,14359,833014.22,58,14170,98.7,9396,65.4,11630,81,8604,59.9,5094,35.5,6441,44.9,76245.75,5.31,12506,9221.69,0.74,0.71,0.76
201819,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Total,White,Gypsy/Roma,FSM,Total,Total,Total,Total,Total,Total,Total,Total,259,418,7075.5,16.9,324,77.5,19,4.5,51,12.2,39,9.3,0,0,5,1.2,533.2,1.28,352,-347.145,-0.99,-1.12,-0.85
201819,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Girls,White,Traveller of Irish heritage,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,26,29,1101,38,27,93.1,7,24.1,10,34.5,6,20.7,3,10.3,3,10.3,90.49,3.12,29,-10.616,-0.37,-0.83,0.1
201819,Academic year,National,E92000001,England,Final,All state-funded,Free school meals,Total,Asian,Bangladeshi,FSM all other,Total,Total,Total,Total,Total,Total,Total,Total,1289,7373,383588.01,52,7244,98.3,3905,53,5363,72.7,3784,51.3,1676,22.7,2363,32,33979.78,4.61,6876,3687.617,0.54,0.51,0.57
