time_period,time_identifier,geographic_level,country_code,country_name,version,establishment_type,breakdown,gender,prior_attainment,admission_type,religious_denomination,t_schools,t_pupils,t_att8,avg_att8,t_entbasics,pt_entbasics,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebacc_95,pt_ebacc_95,t_ebacc_94,pt_ebacc_94,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_ci_low,p8score_ci_upp,t_p8eng,avg_p8eng,p8eng_ci_low,p8eng_ci_upp,t_p8mat,avg_p8mat,p8mat_ci_low,p8mat_ci_upp,t_p8ebac,avg_p8ebac,p8ebac_ci_low,p8ebac_ci_upp,t_p8open,avg_p8open,p8open_ci_low,p8open_ci_upp,t_entry_1,pt_entry_1,t_anypass,pt_anypass,t_ebaceng_e,pt_ebaceng_e,t_ebacmat_e,pt_ebacmat_e,t_ebac2sci_e,pt_ebac2sci_e,t_ebachum_e,pt_ebachum_e,t_ebaclan_e,pt_ebaclan_e,t_ebaceng_95,pt_ebaceng_95,t_ebacmat_95,pt_ebacmat_95,t_ebac2sci_95,pt_ebac2sci_95,t_ebachum_95,pt_ebachum_95,t_ebaclan_95,pt_ebaclan_95,t_ebaceng_94,pt_ebaceng_94,t_ebacmat_94,pt_ebacmat_94,t_ebac2sci_94,pt_ebac2sci_94,t_ebachum_94,pt_ebachum_94,t_ebaclan_94,pt_ebaclan_94,t_ebptseng_ll,avg_ebptseng_ll,t_ebptsmat,avg_ebptsmat,t_ebptssci,avg_ebptssci,t_ebptshum,avg_ebptshum,t_ebptslan,avg_ebptslan,t_att8_eng,avg_att8_eng,t_att8_mat,avg_att8_mat,t_att8_ebac,avg_att8_ebac,t_att8_open,avg_att8_open,t_att8_open_g,avg_att8_open_g,t_att8_open_ng,avg_att8_open_ng,t_ebac_fill,avg_ebac_fill,t_open_fill,avg_open_fill,t_ebaccsubjent_0,pt_ebaccsubjent_0,t_ebaccsubjent_1,pt_ebaccsubjent_1,t_ebaccsubjent_2,pt_ebaccsubjent_2,t_ebaccsubjent_3,pt_ebaccsubjent_3,t_ebaccsubjent_4,pt_ebaccsubjent_4,t_ent_comb_sci,pt_ent_comb_sci,t_eballsci_ptq_ee,pt_eballsci_ptq_ee,t_triplesci_e,pt_triplesci_e,t_ent_hist_geog,pt_ent_hist_geog,t_multilan_e,pt_multilan_e,t_entered_art,pt_entered_art,t_entered_music_qual,pt_entered_music_qual,t_entered_arts_qual,pt_entered_arts_qual
201819,Academic year,National,E92000001,England,Final,All special schools,Prior attainment,Boys,Mid prior,Total,Total,317,1049,9156,8.7,527,50.2,9,0.9,55,5.2,4,0.4,0,0,2,0.2,625.02,0.6,1049,-3012.104,-2.87,-2.95,-2.79,-3449.055,-3.29,-3.38,-3.19,-2139.42,-2.04,-2.12,-1.96,-2873.887,-2.74,-2.83,-2.65,-3440.927,-3.28,-3.37,-3.19,746,71.1,718,68.4,174,16.6,654,62.3,238,22.7,87,8.3,17,1.6,30,2.9,42,4,31,13,5,5.7,8,47.1,61,5.8,132,12.6,70,29.4,19,21.8,11,64.7,551,0.53,1508,1.44,710.5,0.68,197,0.19,72,0.07,1929,1.8,3016,2.9,2036,1.9,2175,2.1,1702,1.6,473,0.5,695,0.7,729,0.7,365,34.8,374,35.7,171,16.3,106,10.1,29,2.8,232,22.1,6,0.6,5,0.5,4,0.4,0,0,255,24.3,18,1.7,286,27.3
201819,Academic year,National,E92000001,England,Final,All state-funded,Prior attainment,Boys,Mid prior,Total,Total,3262,113431,4239405.98,37.4,111371,98.2,22038,19.4,55370,48.8,26912,23.7,2874,2.5,7702,6.8,353304.54,3.11,113431,-31271.7,-0.28,-0.28,-0.27,-51381.01,-0.45,-0.46,-0.44,-2576.84,-0.02,-0.03,-0.01,-21802.456,-0.19,-0.2,-0.18,-48250.986,-0.43,-0.43,-0.42,112153,98.9,111823,98.6,109735,96.7,111678,98.5,109408,96.5,90797,80,32153,28.3,43356,38.2,32490,28.6,26332,24.1,23240,25.6,7711,24,70691,62.3,68826,60.7,53147,48.6,37798,41.6,12986,40.4,453355,4,426538.75,3.76,412326.5,3.64,302773,2.67,112503.22,0.99,910190,8,853077.5,7.5,1188739.09,10.5,1287399.39,11.3,918935.14,8.1,368464.25,3.2,314459,2.8,317563,2.8,1587,1.4,1220,1.1,1495,1.3,13867,12.2,68350,60.3,96508,85.1,12905,11.4,12695,11.2,9969,8.8,1090,1,40174,35.4,7236,6.4,52695,46.5
201819,Academic year,National,E92000001,England,Final,Converter academies,Prior attainment,Boys,Mid prior,Total,Total,1317,53524,2074080.78,38.8,52938,98.9,11509,21.5,28131,52.6,13594,25.4,1570,2.9,4148,7.7,174423.19,3.26,53524,-8435.791,-0.16,-0.17,-0.15,-17680.115,-0.33,-0.34,-0.32,4807.84,0.09,0.08,0.1,-2424.28,-0.05,-0.06,-0.03,-17767.551,-0.33,-0.34,-0.32,53155,99.3,53067,99.1,52411,97.9,53013,99,52289,97.7,44312,82.8,15961,29.8,21938,41,16686,31.2,13661,26.1,12324,27.8,3811,23.9,35243,65.8,34460,64.4,27029,51.7,19798,44.7,6654,41.7,221690,4.14,208388.75,3.89,203203,3.8,153673,2.87,56384.15,1.05,444477,8.3,416777.5,7.8,587774.02,11,625052.26,11.7,470531.76,8.8,154520.5,2.9,151221,2.8,152773,2.9,454,0.8,351,0.7,481,0.9,5873,11,32771,61.2,45709,85.4,6580,12.3,6499,12.1,5267,9.8,447,0.8,19946,37.3,3363,6.3,25670,48
201819,Academic year,National,E92000001,England,Final,FE 14-16 colleges,Prior attainment,Boys,Mid prior,Total,Total,15,229,3445,15,189,82.5,6,2.6,25,10.9,4,1.7,0,0,0,0,269.64,1.18,229,-527.883,-2.31,-2.47,-2.14,-605.25,-2.64,-2.84,-2.44,-325.675,-1.42,-1.6,-1.25,-518.198,-2.26,-2.46,-2.07,-669.263,-2.92,-3.12,-2.73,198,86.5,195,85.2,85,37.1,193,84.3,128,55.9,73,31.9,4,1.7,15,6.6,12,5.2,9,7,4,5.5,0,0,32,14,52,22.7,22,17.2,10,13.7,0,0,279,1.22,504,2.2,342.5,1.5,141,0.62,9,0.04,772,3.4,1008,4.4,868,3.8,797,3.5,352,1.5,445,1.9,329,1.4,246,1.1,35,15.3,54,23.6,43,18.8,49,21.4,44,19.2,123,53.7,5,2.2,5,2.2,3,1.3,0,0,33,14.4,0,0,51,22.3
201819,Academic year,National,E92000001,England,Final,Free schools,Prior attainment,Boys,Mid prior,Total,Total,97,2078,83355.76,40.1,2048,98.6,529,25.5,1160,55.8,1031,49.6,138,6.6,331,15.9,7388.4,3.56,2078,11.255,0.01,-0.05,0.06,-147.31,-0.07,-0.14,0,419.045,0.2,0.14,0.26,453.909,0.22,0.15,0.28,-623.815,-0.3,-0.37,-0.24,2061,99.2,2054,98.8,2031,97.7,2052,98.7,2007,96.6,1787,86,1130,54.4,990,47.6,712,34.3,635,31.6,579,32.4,308,27.3,1474,70.9,1330,64,1156,57.6,883,49.4,487,43.1,9095,4.38,8261,3.98,8180,3.94,6578,3.17,4036.26,1.94,18231,8.8,16522,8,24280.76,11.7,24322,11.7,20521,9.9,3801,1.8,5873,2.8,5882,2.8,22,1.1,17,0.8,20,1,157,7.6,831,40,1749,84.2,258,12.4,249,12,190,9.1,56,2.7,697,33.5,169,8.1,866,41.7
201819,Academic year,National,E92000001,England,Final,"Hospital, PRU & AP",Prior attainment,Boys,Mid prior,Total,Total,351,3196,18995.5,5.9,1644,51.4,11,0.3,59,1.8,9,0.3,0,0,1,0,1211.81,0.38,3196,-10487.677,-3.28,-3.33,-3.24,-11461.515,-3.59,-3.64,-3.53,-8007.445,-2.51,-2.55,-2.46,-10215.075,-3.2,-3.25,-3.14,-11765.504,-3.68,-3.73,-3.63,2115,66.2,1980,62,499,15.6,1921,60.1,479,15,178,5.6,23,0.7,29,0.9,30,0.9,10,2.1,6,3.4,8,34.8,81,2.5,177,5.5,46,9.6,14,7.9,9,39.1,1258,0.39,3579,1.12,1037,0.32,282,0.09,77,0.02,4763,1.5,7158,2.2,3198.5,1,3876,1.2,2917,0.9,959,0.3,1447,0.5,1548,0.5,1241,38.8,1175,36.8,497,15.6,210,6.6,64,2,472,14.8,7,0.2,7,0.2,4,0.1,1,0,434,13.6,25,0.8,467,14.6
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,Religious denomination,Boys,Total,Total,Sikh,3,191,9931.51,52,191,100,101,52.9,147,77,143,74.9,41,21.5,63,33,918.9,4.81,181,97.116,0.54,0.35,0.72,11.125,0.06,-0.16,0.29,180.98,1,0.8,1.2,140.485,0.78,0.55,1,55.147,0.3,0.08,0.52,191,100,191,100,189,99,191,100,191,100,165,86.4,162,84.8,123,64.4,121,63.4,100,52.4,89,53.9,74,45.7,160,83.8,163,85.3,142,74.3,116,70.3,94,58,960,5.03,1051,5.5,1003.5,5.25,782,4.09,713.26,3.73,1925,10.1,2102,11,3017.76,15.8,2886.75,15.1,2563,13.4,323.75,1.7,565,3,564,3,0,0,0,0,1,0.5,7,3.7,40,20.9,136,71.2,55,28.8,55,28.8,0,0,8,4.2,31,16.2,9,4.7,31,16.2
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,Admission type,Boys,Total,non-selective schools in highly selective areas,Total,194,16950,677805.53,40,16679,98.4,4963,29.3,9115,53.8,4168,24.6,873,5.2,1692,10,56603.77,3.34,16135,-6035.889,-0.37,-0.39,-0.35,-9130.025,-0.57,-0.59,-0.54,-2231.545,-0.14,-0.16,-0.12,-6315.015,-0.39,-0.41,-0.37,-6768.529,-0.42,-0.44,-0.4,16796,99.1,16728,98.7,16464,97.1,16720,98.6,16460,97.1,13411,79.1,5042,29.7,7305,43.1,6549,38.6,5288,32.1,4423,33,1756,34.8,10707,63.2,10831,63.9,8737,53.1,6348,47.3,2592,51.4,70630,4.17,68732,4.05,65970.5,3.89,48377,2.85,19941.28,1.18,141714,8.4,137464,8.1,191100.15,11.3,207527.38,12.2,140710.63,8.3,66816.75,3.9,46864,2.8,47563,2.8,207,1.2,123,0.7,250,1.5,2174,12.8,10028,59.2,13233,78.1,3229,19.1,3146,18.6,1446,8.5,166,1,5782,34.1,1239,7.3,8021,47.3
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,Admission type,Boys,Total,non-selective schools in other areas,Total,2681,239428,10630537.87,44.4,235637,98.4,94611,39.5,147693,61.7,81558,34.1,28822,12,44719,18.7,923741.54,3.86,226388,-54616.752,-0.24,-0.25,-0.24,-93968.39,-0.42,-0.42,-0.41,1257.555,0.01,0,0.01,-38119.752,-0.17,-0.17,-0.16,-88751.39,-0.39,-0.4,-0.39,237313,99.1,236557,98.8,233025,97.3,236347,98.7,232605,97.2,193603,80.9,94823,39.6,125354,52.4,116451,48.6,101660,43.7,86571,44.7,43782,46.2,168026,70.2,168395,70.3,145754,62.7,112217,58,59404,62.6,1096624.26,4.58,1088336.27,4.55,1056664.02,4.41,818764,3.42,425384.97,1.78,2198823.52,9.2,2176672.54,9.1,3113332.32,13,3141709.49,13.1,2478570.74,10.4,663138.75,2.8,672295,2.8,677166,2.8,2703,1.1,1685,0.7,2913,1.2,27174,11.3,123395,51.5,172028,71.8,60593,25.3,60232,25.2,23401,9.8,4866,2,81153,33.9,17646,7.4,103861,43.4
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,Admission type,Boys,Total,selective schools,Total,105,11931,839931.78,70.4,11918,99.9,10969,91.9,11737,98.4,9147,76.7,6736,56.5,8033,67.3,79282.03,6.65,10849,4344.723,0.4,0.38,0.42,1824.435,0.17,0.14,0.2,5035.785,0.46,0.44,0.49,6544.658,0.6,0.57,0.63,3199.201,0.29,0.27,0.32,11922,99.9,11921,99.9,11892,99.7,11920,99.9,11832,99.2,10453,87.6,10441,87.5,11271,94.5,11450,96,11046,93.4,9584,91.7,7973,76.4,11756,98.5,11877,99.5,11653,98.5,10090,96.5,9247,88.6,81974,6.87,85895.5,7.2,86489.5,7.25,72520,6.08,62327.54,5.22,164062,13.8,171791,14.4,261044.28,21.9,243034.5,20.4,239148.5,20,3886,0.3,35637,3,35634,3,10,0.1,6,0.1,20,0.2,235,2,2513,21.1,1961,16.4,9871,82.7,9850,82.6,2512,21.1,1554,13,3957,33.2,1298,10.9,4017,33.7
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,Total,Boys,Total,Total,Total,2996,268871,12154780.43,45.2,264583,98.4,110567,41.1,168622,62.7,94879,35.3,36431,13.5,54444,20.2,1060132.77,3.94,253779,-57235.256,-0.23,-0.23,-0.22,-102366.375,-0.4,-0.41,-0.4,3453.88,0.01,0.01,0.02,-38850.494,-0.15,-0.16,-0.15,-93518.313,-0.37,-0.37,-0.36,266418,99.1,265572,98.8,261526,97.3,265356,98.7,261112,97.1,217584,80.9,110318,41,143961,53.5,134497,50,118021,45.2,100590,46.2,53516,48.5,190557,70.9,191227,71.1,166202,63.7,128678,59.1,71249,64.6,1249723.26,4.65,1243954.77,4.63,1209745.02,4.5,939915,3.5,507703.79,1.89,2506039.52,9.3,2487909.54,9.3,3567131.25,13.3,3593700.12,13.4,2859098.37,10.6,734601.75,2.7,755347,2.8,760783,2.8,3107,1.2,1945,0.7,3274,1.2,29656,11,136010,50.6,187425,69.7,73705,27.4,73240,27.2,27363,10.2,6586,2.4,90943,33.8,20183,7.5,115977,43.1
201819,Academic year,National,E92000001,England,Final,All state-funded special schools,Total,Boys,Total,Total,Total,744,7767,23667.25,3,1362,17.5,35,0.5,110,1.4,3,0,1,0,3,0,1520.07,0.2,7223,-13272.345,-1.84,-1.87,-1.81,-15349.03,-2.13,-2.16,-2.09,-8979.37,-1.24,-1.27,-1.21,-12376.268,-1.71,-1.75,-1.68,-15647.08,-2.17,-2.2,-2.13,2522,32.5,2383,30.7,491,6.3,1876,24.2,667,8.6,237,3.1,22,0.3,68,0.9,98,1.3,62,9.3,18,7.6,11,50,126,1.6,270,3.5,134,20.1,45,19,14,63.6,1369,0.18,3641,0.47,1751.5,0.23,513,0.07,91,0.01,4877,0.6,7282,0.9,5221,0.7,6287.25,0.8,5103,0.7,1184.25,0.2,1986,0.3,2382,0.3,5748,74,1176,15.1,492,6.3,274,3.5,74,1,657,8.5,10,0.1,9,0.1,17,0.2,1,0,987,12.7,69,0.9,1067,13.7
201819,Academic year,National,E92000001,England,Final,Studio schools,Total,Boys,Total,Total,Total,26,744,27384.5,36.8,723,97.2,163,21.9,335,45,54,7.3,15,2,22,3,2030.15,2.73,676,-522.958,-0.77,-0.87,-0.68,-746.025,-1.1,-1.22,-0.99,-261.685,-0.39,-0.49,-0.28,-687.819,-1.02,-1.13,-0.9,-438.296,-0.65,-0.76,-0.53,730,98.1,725,97.4,701,94.2,726,97.6,656,88.2,312,41.9,94,12.6,231,31,247,33.2,187,28.5,78,25,49,52.1,392,52.7,439,59,318,48.5,129,41.3,56,59.6,2738,3.68,2911,3.91,2513.5,3.38,1047,1.41,456.75,0.61,5530,7.4,5822,7.8,7267.25,9.8,8765.25,11.8,4246.5,5.7,4518.75,6.1,1852,2.5,1960,2.6,16,2.2,14,1.9,42,5.6,351,47.2,267,35.9,444,59.7,212,28.5,212,28.5,13,1.7,3,0.4,246,33.1,33,4.4,380,51.1
201819,Academic year,National,E92000001,England,Final,University technical colleges (UTCs),Total,Boys,Total,Total,Total,47,2698,100380.13,37.2,2639,97.8,703,26.1,1328,49.2,48,1.8,8,0.3,16,0.6,7651.99,2.84,2547,-2189.615,-0.86,-0.91,-0.81,-2780.195,-1.09,-1.15,-1.03,-753.37,-0.3,-0.35,-0.24,-2120.576,-0.83,-0.89,-0.77,-3038.692,-1.19,-1.25,-1.13,2662,98.7,2653,98.3,2506,92.9,2647,98.1,2509,93,859,31.8,187,6.9,974,36.1,1061,39.3,872,34.8,224,26.1,84,44.9,1493,55.3,1768,65.5,1415,56.4,339,39.5,110,58.8,10255,3.8,11177,4.14,10403,3.86,2823,1.05,850.63,0.32,20817,7.7,22354,8.3,28847.63,10.7,28361.5,10.5,13429,5,14932.5,5.5,7104,2.6,7095,2.6,46,1.7,42,1.6,123,4.6,1576,58.4,863,32,1446,53.6,1063,39.4,860,31.9,10,0.4,11,0.4,267,9.9,14,0.5,487,18.1
201819,Academic year,National,E92000001,England,Final,LA maintained mainstream,Prior attainment,Girls,High prior,Total,Total,797,28584,1785998.43,62.5,28497,99.7,22726,79.5,27081,94.7,17562,61.4,11143,39,14576,51,161719.92,5.66,28584,6424.541,0.22,0.21,0.24,11885.715,0.42,0.4,0.43,-1441.215,-0.05,-0.07,-0.03,3676.441,0.13,0.11,0.15,9946.22,0.35,0.33,0.37,28529,99.8,28523,99.8,28421,99.4,28504,99.7,28350,99.2,25442,89,19663,68.8,26417,92.4,23532,82.3,22070,77.8,20398,80.2,14295,72.7,27838,97.4,27423,95.9,26187,92.4,22691,89.2,17120,87.1,189253,6.62,171578.64,6,171189,5.99,155852,5.45,111261.46,3.89,378794,13.3,343157.28,12,524685.84,18.4,539361.31,18.9,485558.31,17,53803,1.9,84528,3,84800,3,72,0.3,41,0.1,94,0.3,919,3.2,9896,34.6,15400,53.9,12958,45.3,12949,45.3,3101,10.8,1123,3.9,15891,55.6,2892,10.1,17467,61.1
201819,Academic year,National,E92000001,England,Final,Non-maintained special schools,Prior attainment,Girls,High prior,Total,Total,2,4,150.5,37.6,3,75,1,25,2,50,1,25,0,0,1,25,12.33,3.08,4,-6.934,-1.73,-2.99,-0.48,-6.625,-1.66,-3.17,-0.14,-8.75,-2.19,-3.53,-0.85,-7.836,-1.96,-3.45,-0.46,-5.034,-1.26,-2.74,0.22,3,75,3,75,2,50,3,75,3,75,2,50,1,25,2,50,1,25,1,33.3,2,100,1,100,2,50,3,75,2,66.7,2,100,1,100,15,3.75,13,3.25,13.5,3.38,13,3.25,6,1.5,33,8.3,26,6.5,41,10.3,50.5,12.6,40,10,10.5,2.6,8,2,9,2.3,1,25,0,0,1,25,0,0,1,25,1,25,2,50,2,50,0,0,0,0,2,50,0,0,2,50
201819,Academic year,National,E92000001,England,Final,Sponsored academies,Prior attainment,Girls,High prior,Total,Total,683,15714,925477.65,58.9,15635,99.5,11461,72.9,14411,91.7,8669,55.2,4664,29.7,6523,41.5,82029.88,5.22,15714,-220.91,-0.01,-0.03,0.01,3360.265,0.21,0.19,0.24,-3157.33,-0.2,-0.22,-0.18,-3629.148,-0.23,-0.25,-0.21,2089.891,0.13,0.11,0.16,15678,99.8,15669,99.7,15598,99.3,15641,99.5,15556,99,13919,88.6,9687,61.6,13920,88.6,12030,76.6,10760,69.2,9958,71.5,6192,63.9,15044,95.7,14716,93.6,13653,87.8,11597,83.3,7797,80.5,99367,6.32,89884.75,5.72,87050,5.54,78329,4.98,50494.52,3.21,198931,12.7,179769.5,11.4,265241.14,16.9,281536.01,17.9,217733.26,13.9,63802.75,4.1,46164,2.9,46354,2.9,48,0.3,39,0.2,70,0.4,675,4.3,6213,39.5,9121,58,6435,41,6434,40.9,1182,7.5,407,2.6,8460,53.8,1504,9.6,9933,63.2
201819,Academic year,National,E92000001,England,Final,"State-funded inc hosp, PRU & AP",Prior attainment,Girls,High prior,Total,Total,3266,110109,6947326.02,63.1,109589,99.5,88451,80.3,104501,94.9,70373,63.9,45976,41.8,58976,53.6,632120.46,5.74,110109,27138.68,0.25,0.24,0.25,46337.105,0.42,0.41,0.43,-2459.02,-0.02,-0.03,-0.01,17293.279,0.16,0.15,0.17,40690.016,0.37,0.36,0.38,109818,99.7,109783,99.7,109100,99.1,109666,99.6,108700,98.7,97812,88.8,78157,71,101733,92.4,91439,83,86247,79.3,79383,81.2,57478,73.5,106969,97.1,105841,96.1,101205,93.1,87866,89.8,68281,87.4,732683.28,6.65,668939.96,6.08,668503.66,6.07,607952,5.52,446143.12,4.05,1467387.56,13.3,1337908.1,12.2,2045494.01,18.6,2096536.35,19,1871168.85,17,225367.5,2,324593,2.9,325586,3,380,0.3,368,0.3,492,0.4,3766,3.4,34730,31.5,55299,50.2,53411,48.5,53357,48.5,11856,10.8,5262,4.8,62331,56.6,11325,10.3,67908,61.7
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,Religious denomination by prior attainment,Girls,High prior,Total,Church of England,173,6265,399145.68,63.7,6249,99.7,5035,80.4,5964,95.2,3984,63.6,2585,41.3,3356,53.6,35992.43,5.75,6265,1991.495,0.32,0.29,0.35,3064.895,0.49,0.45,0.53,-125.07,-0.02,-0.05,0.01,1196.231,0.19,0.15,0.23,3353.629,0.54,0.5,0.57,6256,99.9,6255,99.8,6232,99.5,6250,99.8,6173,98.5,5499,87.8,4498,71.8,5825,93,5206,83.1,4924,79.8,4530,82.4,3235,71.9,6104,97.4,6045,96.5,5765,93.4,4965,90.3,3924,87.2,42075,6.72,37991.02,6.06,37978,6.06,34506,5.51,25425.02,4.06,84218,13.4,75982.04,12.1,116755.14,18.6,122190.5,19.5,112111.5,17.9,10079,1.6,18552,3,18631,3,12,0.2,8,0.1,26,0.4,268,4.3,1967,31.4,3245,51.8,2928,46.7,2925,46.7,595,9.5,302,4.8,3669,58.6,693,11.1,3903,62.3
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,Religious denomination by prior attainment,Girls,High prior,Total,Hindu,1,40,2854.5,71.4,40,100,36,90,40,100,38,95,32,80,35,87.5,282.64,7.07,40,45.613,1.14,0.74,1.54,30.82,0.77,0.29,1.25,59.25,1.48,1.06,1.9,58.797,1.47,1,1.94,33.174,0.83,0.36,1.3,40,100,40,100,40,100,40,100,40,100,40,100,38,95,37,92.5,39,97.5,39,97.5,34,85,36,94.7,40,100,40,100,40,100,38,95,36,94.7,278,6.95,300,7.5,300,7.5,262,6.55,256,6.4,556,13.9,600,15,890.5,22.3,808,20.2,808,20.2,0,0,120,3,120,3,0,0,0,0,0,0,0,0,2,5,14,35,26,65,26,65,0,0,8,20,13,32.5,2,5,13,32.5
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,Religious denomination by prior attainment,Girls,High prior,Total,Jewish,12,371,25918.66,69.9,370,99.7,342,92.2,365,98.4,216,58.2,185,49.9,199,53.6,2387.65,6.44,371,306.883,0.83,0.7,0.96,345.225,0.93,0.77,1.09,267.005,0.72,0.58,0.86,351.36,0.95,0.79,1.1,253.784,0.68,0.53,0.84,370,99.7,370,99.7,370,99.7,370,99.7,355,95.7,319,86,258,69.5,360,97,346,93.3,324,91.3,289,90.6,233,90.3,368,99.2,366,98.7,350,98.6,307,96.2,243,94.2,2690,7.25,2568.64,6.92,2521.5,6.8,2238,6.03,1786.38,4.82,5380,14.5,5137.28,13.8,7891.38,21.3,7510,20.2,7240,19.5,270,0.7,1094,2.9,1078,2.9,1,0.3,0,0,0,0,24,6.5,130,35,193,52,162,43.7,155,41.8,55,14.8,36,9.7,184,49.6,24,6.5,190,51.2
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,Religious denomination by prior attainment,Girls,High prior,Total,Muslim,9,307,22054,71.8,306,99.7,287,93.5,301,98,251,81.8,173,56.4,210,68.4,2042.72,6.65,307,381.094,1.24,1.1,1.38,433.47,1.41,1.24,1.58,270.015,0.88,0.73,1.03,375.502,1.22,1.05,1.39,422.671,1.38,1.21,1.55,307,100,307,100,305,99.3,306,99.7,306,99.7,301,98,254,82.7,302,98.4,289,94.1,296,96.7,266,88.4,190,74.8,305,99.3,301,98,301,98.4,289,96,221,87,2314,7.54,2099,6.84,2156.5,7.02,2014,6.56,1516,4.94,4636,15.1,4198,13.7,6552.5,21.3,6667.5,21.7,6097,19.9,570.5,1.9,920,3,918,3,1,0.3,0,0,0,0,3,1,52,16.9,123,40.1,183,59.6,183,59.6,7,2.3,39,12.7,56,18.2,0,0,109,35.5
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,Religious denomination by prior attainment,Girls,High prior,Total,No religious character,2491,89074,5622153.94,63.1,88780,99.7,71803,80.6,84795,95.2,56911,63.9,37197,41.8,47688,53.5,512147.33,5.75,89074,21987.197,0.25,0.24,0.26,37501.52,0.42,0.41,0.43,-918.115,-0.01,-0.02,0,14846.733,0.17,0.16,0.18,31415.741,0.35,0.34,0.36,88919,99.8,88896,99.8,88535,99.4,88816,99.7,88251,99.1,79500,89.3,63131,70.9,82437,92.5,74283,83.4,69951,79.3,64328,80.9,46399,73.5,86811,97.5,85874,96.4,82143,93.1,71313,89.7,55117,87.3,593144.28,6.66,542415.3,6.09,542430.5,6.09,492912,5.53,359553.26,4.04,1187386.56,13.3,1084858.78,12.2,1657909.51,18.6,1691999.09,19,1495974.34,16.8,196024.75,2.2,263424,3,264122,3,213,0.2,155,0.2,302,0.3,3053,3.4,28440,31.9,44133,49.5,44128,49.5,44085,49.5,9556,10.7,4157,4.7,51394,57.7,9283,10.4,56181,63.1
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,Religious denomination by prior attainment,Girls,High prior,Total,Other Christian faith,55,2062,136415.52,66.2,2052,99.5,1710,82.9,1977,95.9,1498,72.6,1023,49.6,1274,61.8,12605.97,6.11,2062,823.195,0.4,0.34,0.45,1069.76,0.52,0.45,0.59,122.1,0.06,0,0.12,752.283,0.36,0.3,0.43,1131.334,0.55,0.48,0.61,2056,99.7,2055,99.7,2048,99.3,2053,99.6,2050,99.4,1860,90.2,1637,79.4,1935,93.8,1765,85.6,1740,84.9,1578,84.8,1233,75.3,2010,97.5,2002,97.1,1952,95.2,1704,91.6,1445,88.3,14190,6.88,13047,6.33,13432.66,6.51,12017,5.83,9516.63,4.62,28407,13.8,26094,12.7,40674.39,19.7,41240.13,20,37823.38,18.3,3416.75,1.7,6112,3,6117,3,6,0.3,7,0.3,3,0.1,47,2.3,501,24.3,1022,49.6,1028,49.9,1028,49.9,328,15.9,157,7.6,1236,59.9,238,11.5,1315,63.8
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,Religious denomination by prior attainment,Girls,High prior,Total,Roman catholic,284,11344,723607.47,63.8,11313,99.7,9100,80.2,10818,95.4,7404,65.3,4732,41.7,6158,54.3,65498.69,5.77,11344,3794.11,0.33,0.31,0.36,5967.085,0.53,0.5,0.55,-462.085,-0.04,-0.07,-0.02,2231.694,0.2,0.17,0.22,6463.2,0.57,0.54,0.6,11325,99.8,11322,99.8,11285,99.5,11315,99.7,11271,99.4,10147,89.4,8257,72.8,10667,94,9331,82.3,8859,78.6,8292,81.7,6088,73.7,11117,98,10903,96.1,10498,93.1,9164,90.3,7224,87.5,76535,6.75,68463,6.04,68521,6.04,63353,5.58,47602.33,4.2,153189,13.5,136926,12.1,211316.09,18.6,222176.38,19.6,207827.63,18.3,14348.75,1.3,33595,3,33756,3,24,0.2,19,0.2,32,0.3,288,2.5,3577,31.5,6358,56,4913,43.3,4912,43.3,1312,11.6,560,4.9,5582,49.2,1071,9.4,5990,52.8
201819,Academic year,National,E92000001,England,Final,State-funded mainstream,Religious denomination by prior attainment,Girls,High prior,Total,Sikh,3,65,4416.5,67.9,65,100,64,98.5,65,100,61,93.8,44,67.7,51,78.5,420.96,6.48,65,51.566,0.79,0.48,1.11,50.045,0.77,0.39,1.15,46.59,0.72,0.38,1.05,46.018,0.71,0.34,1.08,61.431,0.95,0.58,1.31,65,100,65,100,65,100,65,100,65,100,64,98.5,62,95.4,65,100,64,98.5,56,86.2,49,76.6,54,87.1,65,100,65,100,65,100,55,85.9,57,91.9,452,6.95,438,6.74,423.5,6.52,397,6.11,391.5,6.02,904,13.9,876,13.5,1299.5,20,1337,20.6,1233,19,104,1.6,195,3,195,3,0,0,0,0,0,0,0,0,4,6.2,35,53.8,30,46.2,30,46.2,0,0,2,3.1,22,33.8,7,10.8,22,33.8
